item_id,dept_id,product_name
FOODS_2_383,FOODS_2,Quaker Salami Trio
FOODS_3_627,FOODS_3,Nestle Peanut Butter (Creamy)
FOODS_2_275,FOODS_2,Nestle Frozen Broccoli Florets
FOODS_2_217,FOODS_2,Tyson Frozen Mixed Berries
FOODS_3_374,FOODS_3,General Mills Sliced White Bread
FOODS_3_298,FOODS_3,Horizon Black Beans (15oz)
FOODS_3_483,FOODS_3,Nestle Canned Sweet Corn
FOODS_3_558,FOODS_3,Nature Valley Organic Bananas (Bunch)
FOODS_1_025,FOODS_1,Tyson Soy Milk (Vanilla)
FOODS_2_044,FOODS_2,Stonyfield Breakfast Burritos
FOODS_3_189,FOODS_3,Annie's Potato Chips (Classic)
FOODS_1_011,FOODS_1,Silk Oat Milk (Barista Blend)
FOODS_1_026,FOODS_1,Horizon Cage Free Brown Eggs
FOODS_3_770,FOODS_3,Organic Valley Avocados (Hass)
FOODS_3_134,FOODS_3,General Mills White Rice (2lb)
FOODS_3_391,FOODS_3,Dole Black Beans (15oz)
FOODS_1_071,FOODS_1,Dole Oat Milk (Barista Blend)
FOODS_3_043,FOODS_3,Silk Tortilla Chips
FOODS_1_140,FOODS_1,Stonyfield Vanilla Bean Yogurt
FOODS_2_064,FOODS_2,Great Value Smoked Turkey Deli Slices
FOODS_3_687,FOODS_3,Quaker Baby Carrots Bag
FOODS_3_452,FOODS_3,Kelloggs Canned Sweet Corn
FOODS_3_729,FOODS_3,Tyson Spaghetti Noodles
FOODS_2_258,FOODS_2,Organic Valley Tilapia Fillets
FOODS_1_198,FOODS_1,General Mills Shredded Mozzarella
FOODS_3_824,FOODS_3,Chobani Canned Sweet Corn
FOODS_3_013,FOODS_3,Annie's Sparkling Water (Lime)
FOODS_3_478,FOODS_3,Nature Valley Sparkling Water (Lime)
FOODS_1_177,FOODS_1,Marketside Ricotta Cheese
FOODS_3_010,FOODS_3,Horizon White Rice (2lb)
FOODS_2_118,FOODS_2,General Mills Frozen Peaches
FOODS_2_296,FOODS_2,Chobani Pork Loin Chops
FOODS_3_168,FOODS_3,Chobani Sparkling Water (Lime)
FOODS_3_612,FOODS_3,Kelloggs Roasted Peanuts
FOODS_1_155,FOODS_1,Silk Cheddar Cheese Block
FOODS_2_198,FOODS_2,General Mills Tilapia Fillets
FOODS_1_020,FOODS_1,Kelloggs Vanilla Bean Yogurt
FOODS_3_436,FOODS_3,Kelloggs Sliced White Bread
FOODS_2_231,FOODS_2,Dole Frozen Spinich
FOODS_1_149,FOODS_1,Kraft Whipped Topping
FOODS_1_156,FOODS_1,Stonyfield String Cheese Snacks
FOODS_1_105,FOODS_1,Tyson Liquid Egg Whites
FOODS_2_286,FOODS_2,Nature Valley Corned Beef
FOODS_1_167,FOODS_1,Dole Margarine Tub
FOODS_3_486,FOODS_3,General Mills Roma Tomatoes
FOODS_2_279,FOODS_2,Dole Frozen Chicken Nuggets
FOODS_1_147,FOODS_1,Nestle Ricotta Cheese
FOODS_3_440,FOODS_3,Chobani Whole Wheat Bread
FOODS_3_716,FOODS_3,Stonyfield Potato Chips (Classic)
FOODS_3_490,FOODS_3,Horizon Green Seedless Grapes
FOODS_1_102,FOODS_1,General Mills Cottage Cheese (Low Fat)
FOODS_3_149,FOODS_3,Kraft Green Seedless Grapes
FOODS_3_582,FOODS_3,General Mills Instant Coffee
FOODS_2_088,FOODS_2,Chobani Frozen Peaches
FOODS_3_084,FOODS_3,Kelloggs Chocolate Chip Cookies
FOODS_3_686,FOODS_3,Nature Valley Classic Cola 2L
FOODS_3_544,FOODS_3,Great Value Granola Bars (Oats)
FOODS_1_203,FOODS_1,Silk Blueberry Yogurt 4pk
FOODS_3_206,FOODS_3,Nature Valley Iceberg Lettuce
FOODS_3_196,FOODS_3,Kelloggs White Rice (2lb)
FOODS_3_145,FOODS_3,Marketside Roma Tomatoes
FOODS_3_426,FOODS_3,Horizon Roasted Peanuts
FOODS_3_669,FOODS_3,Annie's Canned Sweet Corn
FOODS_3_528,FOODS_3,Great Value Red Gala Apples
FOODS_2_103,FOODS_2,Dole Mixed Vegetable Medley
FOODS_3_660,FOODS_3,Kelloggs Russet Potatoes (5lb)
FOODS_3_622,FOODS_3,Nature Valley Sliced White Bread
FOODS_3_608,FOODS_3,Great Value Black Beans (15oz)
FOODS_3_680,FOODS_3,Chobani Fruit Snacks
FOODS_2_319,FOODS_2,Quaker Turkey Bacon
FOODS_2_272,FOODS_2,Great Value Frozen Pepperoni Pizza
FOODS_1_052,FOODS_1,Kelloggs Salted Butter Sticks
FOODS_3_045,FOODS_3,Annie's Honey Nut Cereal
FOODS_3_170,FOODS_3,Horizon Marinara Pasta Sauce
FOODS_1_133,FOODS_1,Kraft Orange Juice (No Pulp)
FOODS_2_190,FOODS_2,Nature Valley Honey Ham Slices
FOODS_3_075,FOODS_3,Silk Sparkling Water (Lime)
FOODS_3_531,FOODS_3,Nestle Classic Cola 2L
FOODS_3_776,FOODS_3,Chobani Red Gala Apples
FOODS_2_027,FOODS_2,Silk Breaded Fish Sticks
FOODS_2_043,FOODS_2,Silk Mixed Vegetable Medley
FOODS_1_109,FOODS_1,Annie's Swiss Cheese Slices
FOODS_1_135,FOODS_1,Dole Liquid Egg Whites
FOODS_1_062,FOODS_1,Nature Valley Large Grade A Eggs (12ct)
FOODS_3_027,FOODS_3,Silk Bagged Salad Mix
FOODS_2_124,FOODS_2,Stonyfield Smoked Turkey Deli Slices
FOODS_2_210,FOODS_2,Organic Valley Chicken Breast (Boneless)
FOODS_1_176,FOODS_1,Great Value Cage Free Brown Eggs
FOODS_1_017,FOODS_1,Marketside Margarine Tub
FOODS_2_050,FOODS_2,Organic Valley Hot Dogs (8ct)
FOODS_3_068,FOODS_3,Kelloggs Whole Wheat Bread
FOODS_2_177,FOODS_2,Marketside Breaded Fish Sticks
FOODS_3_553,FOODS_3,Tyson Avocados (Hass)
FOODS_2_284,FOODS_2,Stonyfield Breakfast Burritos
FOODS_3_095,FOODS_3,Quaker Sliced White Bread
FOODS_2_301,FOODS_2,Annie's Ground Beef (93% Lean)
FOODS_3_620,FOODS_3,Stonyfield Organic Bananas (Bunch)
FOODS_3_658,FOODS_3,Organic Valley Peanut Butter (Creamy)
FOODS_1_014,FOODS_1,Nature Valley Probiotic Drink
FOODS_3_345,FOODS_3,Tyson Classic Cola 2L
FOODS_3_639,FOODS_3,Quaker Black Beans (15oz)
FOODS_3_060,FOODS_3,Stonyfield Fruit Snacks
FOODS_3_650,FOODS_3,Horizon English Muffins
FOODS_3_073,FOODS_3,Tyson Yellow Onions
FOODS_2_277,FOODS_2,Kraft Frozen Mixed Berries
FOODS_2_224,FOODS_2,Great Value Breakfast Burritos
FOODS_3_649,FOODS_3,Tyson Fruit Snacks
FOODS_3_543,FOODS_3,Quaker Spaghetti Noodles
FOODS_2_373,FOODS_2,Kraft Mixed Vegetable Medley
FOODS_2_163,FOODS_2,Nestle Mixed Vegetable Medley
FOODS_3_365,FOODS_3,Annie's Instant Coffee
FOODS_1_101,FOODS_1,Kraft Oat Milk (Barista Blend)
FOODS_3_429,FOODS_3,Annie's Avocados (Hass)
FOODS_2_186,FOODS_2,Horizon Pork Sausage Links
FOODS_2_001,FOODS_2,Marketside Ground Beef (93% Lean)
FOODS_2_234,FOODS_2,Horizon Raw Shrimp (Peeled)
FOODS_3_724,FOODS_3,Kelloggs Yellow Onions
FOODS_3_733,FOODS_3,Annie's Iceberg Lettuce
FOODS_3_457,FOODS_3,Tyson Roasted Peanuts
FOODS_3_456,FOODS_3,Chobani Chocolate Chip Cookies
FOODS_3_701,FOODS_3,Annie's Black Beans (15oz)
FOODS_2_264,FOODS_2,Chobani Raw Shrimp (Peeled)
FOODS_2_320,FOODS_2,Great Value Hot Dogs (8ct)
FOODS_1_144,FOODS_1,Great Value Chocolate Milk
FOODS_3_312,FOODS_3,Chobani Sliced White Bread
FOODS_1_073,FOODS_1,Tyson Orange Juice (No Pulp)
FOODS_3_492,FOODS_3,Stonyfield Bagged Salad Mix
FOODS_3_677,FOODS_3,Kraft Avocados (Hass)
FOODS_2_105,FOODS_2,Tyson Meatball Sub Kit
FOODS_2_018,FOODS_2,Organic Valley Tilapia Fillets
FOODS_3_554,FOODS_3,Horizon Bagged Salad Mix
FOODS_1_191,FOODS_1,Quaker Oat Milk (Barista Blend)
FOODS_3_815,FOODS_3,Quaker Russet Potatoes (5lb)
FOODS_1_169,FOODS_1,Tyson Swiss Cheese Slices
FOODS_3_709,FOODS_3,Kraft Bagged Salad Mix
FOODS_3_114,FOODS_3,Organic Valley Roma Tomatoes
FOODS_3_240,FOODS_3,Great Value Roasted Peanuts
FOODS_3_157,FOODS_3,Annie's Sliced White Bread
FOODS_2_335,FOODS_2,Quaker Frozen Broccoli Florets
FOODS_2_004,FOODS_2,Kelloggs Smoked Turkey Deli Slices
FOODS_3_826,FOODS_3,Horizon Iceberg Lettuce
FOODS_2_308,FOODS_2,Kelloggs Atlantic Salmon Fillet
FOODS_2_132,FOODS_2,Kelloggs Frozen French Fries
FOODS_2_370,FOODS_2,Organic Valley Honey Ham Slices
FOODS_3_420,FOODS_3,Kelloggs Granola Bars (Oats)
FOODS_3_445,FOODS_3,Annie's Yellow Onions
FOODS_1_188,FOODS_1,Stonyfield Heavy Whipping Cream
FOODS_3_056,FOODS_3,Chobani Green Seedless Grapes
FOODS_2_236,FOODS_2,Stonyfield Pork Loin Chops
FOODS_2_188,FOODS_2,Stonyfield Atlantic Salmon Fillet
FOODS_2_202,FOODS_2,Horizon Ice Cream (Vanilla Bean)
FOODS_3_773,FOODS_3,Kraft Fruit Snacks
FOODS_3_375,FOODS_3,Dole Potato Chips (Classic)
FOODS_2_133,FOODS_2,Kraft Mixed Vegetable Medley
FOODS_3_105,FOODS_3,Tyson Tortilla Chips
FOODS_3_484,FOODS_3,Kelloggs Black Beans (15oz)
FOODS_2_120,FOODS_2,Chobani Chicken Breast (Boneless)
FOODS_2_011,FOODS_2,Silk Beef Chuck Roast
FOODS_1_064,FOODS_1,Great Value Unsalted Sweet Cream Butter
FOODS_3_778,FOODS_3,Horizon Potato Chips (Classic)
FOODS_3_125,FOODS_3,Annie's Red Gala Apples
FOODS_3_735,FOODS_3,Quaker Chocolate Chip Cookies
FOODS_3_780,FOODS_3,Stonyfield Baby Carrots Bag
FOODS_3_641,FOODS_3,Marketside Roma Tomatoes
FOODS_2_314,FOODS_2,Horizon Breakfast Burritos
FOODS_3_813,FOODS_3,Annie's Peanut Butter (Creamy)
FOODS_2_206,FOODS_2,Nature Valley Pork Loin Chops
FOODS_2_208,FOODS_2,Great Value Frozen Peaches
FOODS_3_762,FOODS_3,Horizon Canned Sweet Corn
FOODS_3_193,FOODS_3,Marketside Peanut Butter (Creamy)
FOODS_3_416,FOODS_3,Great Value Sparkling Water (Lime)
FOODS_2_235,FOODS_2,Silk Frozen Lasagna
FOODS_3_621,FOODS_3,Annie's Red Gala Apples
FOODS_2_058,FOODS_2,Horizon Frozen Peaches
FOODS_3_437,FOODS_3,Kraft Potato Chips (Classic)
FOODS_3_268,FOODS_3,Stonyfield Iceberg Lettuce
FOODS_1_039,FOODS_1,Dole Almond Milk (Unsweetened)
FOODS_1_186,FOODS_1,Horizon String Cheese Snacks
FOODS_3_297,FOODS_3,Tyson Canned Sweet Corn
FOODS_1_068,FOODS_1,Kelloggs Heavy Whipping Cream
FOODS_3_552,FOODS_3,Chobani Green Seedless Grapes
FOODS_3_396,FOODS_3,Stonyfield Instant Coffee
FOODS_2_329,FOODS_2,Tyson Veggie Burgers
FOODS_2_323,FOODS_2,Nestle Salami Trio
FOODS_2_169,FOODS_2,Tyson Turkey Bacon
FOODS_3_518,FOODS_3,General Mills Chocolate Chip Cookies
FOODS_2_031,FOODS_2,Quaker Ground Beef (93% Lean)
FOODS_3_550,FOODS_3,General Mills Roasted Peanuts
FOODS_2_213,FOODS_2,Kraft Beef Patties (1/4 lb)
FOODS_3_049,FOODS_3,Marketside Canned Sweet Corn
FOODS_3_717,FOODS_3,Annie's Classic Cola 2L
FOODS_3_358,FOODS_3,General Mills Granola Bars (Oats)
FOODS_3_425,FOODS_3,Tyson Chocolate Chip Cookies
FOODS_2_249,FOODS_2,Tyson Frozen Chicken Nuggets
FOODS_3_401,FOODS_3,Marketside Fruit Snacks
FOODS_1_134,FOODS_1,General Mills Probiotic Drink
FOODS_3_506,FOODS_3,Horizon White Rice (2lb)
FOODS_2_260,FOODS_2,Kelloggs Hot Dogs (8ct)
FOODS_3_161,FOODS_3,Marketside Whole Wheat Bread
FOODS_2_295,FOODS_2,Dole Frozen Lasagna
FOODS_3_802,FOODS_3,Organic Valley Bagged Salad Mix
FOODS_3_198,FOODS_3,General Mills Tortilla Chips
FOODS_2_332,FOODS_2,Stonyfield Frozen Pepperoni Pizza
FOODS_2_358,FOODS_2,General Mills Frozen Peaches
FOODS_2_203,FOODS_2,Silk Salami Trio
FOODS_2_394,FOODS_2,Horizon Smoked Turkey Deli Slices
FOODS_3_247,FOODS_3,Dole English Muffins
FOODS_2_130,FOODS_2,Organic Valley Honey Ham Slices
FOODS_3_390,FOODS_3,General Mills Canned Sweet Corn
FOODS_2_069,FOODS_2,Kraft Frozen Chicken Nuggets
FOODS_3_447,FOODS_3,Quaker Sparkling Water (Lime)
FOODS_2_392,FOODS_2,Chobani Frozen Pepperoni Pizza
FOODS_1_119,FOODS_1,Dole Whipped Topping
FOODS_2_110,FOODS_2,Nature Valley Hot Dogs (8ct)
FOODS_3_104,FOODS_3,Chobani Yellow Onions
FOODS_2_053,FOODS_2,Kraft Salami Trio
FOODS_3_275,FOODS_3,Nestle Bagged Salad Mix
FOODS_3_235,FOODS_3,Silk Canned Sweet Corn
FOODS_3_341,FOODS_3,Kraft Organic Bananas (Bunch)
FOODS_3_166,FOODS_3,General Mills Yellow Onions
FOODS_3_085,FOODS_3,Kraft Roasted Peanuts
FOODS_2_215,FOODS_2,Dole Frozen Broccoli Florets
FOODS_3_204,FOODS_3,Stonyfield Canned Sweet Corn
FOODS_3_427,FOODS_3,Silk Instant Coffee
FOODS_2_366,FOODS_2,Nature Valley Pork Sausage Links
FOODS_2_140,FOODS_2,Stonyfield Hot Dogs (8ct)
FOODS_3_642,FOODS_3,Organic Valley Chocolate Chip Cookies
FOODS_3_640,FOODS_3,Great Value Iceberg Lettuce
FOODS_3_340,FOODS_3,Kelloggs English Muffins
FOODS_2_343,FOODS_2,Dole Mixed Vegetable Medley
FOODS_1_197,FOODS_1,Kraft Margarine Tub
FOODS_3_408,FOODS_3,Chobani Baby Carrots Bag
FOODS_3_719,FOODS_3,Quaker Whole Wheat Bread
FOODS_1_081,FOODS_1,Marketside Pepper Jack Cubes
FOODS_3_158,FOODS_3,Nature Valley Potato Chips (Classic)
FOODS_3_522,FOODS_3,Horizon Avocados (Hass)
FOODS_3_637,FOODS_3,Annie's Granola Bars (Oats)
FOODS_3_047,FOODS_3,Quaker Spaghetti Noodles
FOODS_3_044,FOODS_3,Stonyfield Sparkling Water (Lime)
FOODS_3_216,FOODS_3,Chobani English Muffins
FOODS_3_218,FOODS_3,Horizon Red Gala Apples
FOODS_3_667,FOODS_3,Silk Spaghetti Noodles
FOODS_1_114,FOODS_1,Organic Valley Chocolate Milk
FOODS_3_031,FOODS_3,Quaker Organic Bananas (Bunch)
FOODS_1_125,FOODS_1,Annie's Cheddar Cheese Block
FOODS_3_309,FOODS_3,Kraft English Muffins
FOODS_3_821,FOODS_3,Kraft Marinara Pasta Sauce
FOODS_1_075,FOODS_1,Silk Liquid Egg Whites
FOODS_3_061,FOODS_3,Annie's English Muffins
FOODS_2_205,FOODS_2,Annie's Frozen Lasagna
FOODS_3_754,FOODS_3,Organic Valley White Rice (2lb)
FOODS_2_387,FOODS_2,Nestle Breaded Fish Sticks
FOODS_3_419,FOODS_3,Nestle Spaghetti Noodles
FOODS_2_278,FOODS_2,General Mills Atlantic Salmon Fillet
FOODS_3_272,FOODS_3,Great Value Instant Coffee
FOODS_3_244,FOODS_3,Kelloggs Bagged Salad Mix
FOODS_2_336,FOODS_2,Great Value Pork Sausage Links
FOODS_1_118,FOODS_1,General Mills Parmesan Shaker
FOODS_2_350,FOODS_2,Nature Valley Hot Dogs (8ct)
FOODS_2_012,FOODS_2,Stonyfield Frozen French Fries
FOODS_3_567,FOODS_3,Dole Russet Potatoes (5lb)
FOODS_3_647,FOODS_3,Dole Bagged Salad Mix
FOODS_1_030,FOODS_1,Nature Valley Whole Milk (1 gal)
FOODS_2_066,FOODS_2,Organic Valley Pork Sausage Links
FOODS_2_122,FOODS_2,Horizon Frozen Pepperoni Pizza
FOODS_2_305,FOODS_2,Marketside Frozen Broccoli Florets
FOODS_3_630,FOODS_3,General Mills White Rice (2lb)
FOODS_3_173,FOODS_3,Annie's Canned Sweet Corn
FOODS_2_331,FOODS_2,Silk Ground Beef (93% Lean)
FOODS_3_055,FOODS_3,Dole Instant Coffee
FOODS_3_179,FOODS_3,Nestle Instant Coffee
FOODS_3_251,FOODS_3,Silk Potato Chips (Classic)
FOODS_3_188,FOODS_3,Stonyfield Sliced White Bread
FOODS_3_763,FOODS_3,Silk Black Beans (15oz)
FOODS_3_402,FOODS_3,Organic Valley English Muffins
FOODS_2_227,FOODS_2,Nestle Frozen Waffles
FOODS_3_623,FOODS_3,Quaker Potato Chips (Classic)
FOODS_2_180,FOODS_2,Kelloggs Chicken Breast (Boneless)
FOODS_3_710,FOODS_3,General Mills Pretzels
FOODS_1_050,FOODS_1,Organic Valley Vanilla Bean Yogurt
FOODS_1_078,FOODS_1,Nature Valley Shredded Mozzarella
FOODS_3_147,FOODS_3,Nestle Roasted Peanuts
FOODS_3_323,FOODS_3,Nestle Sparkling Water (Lime)
FOODS_2_113,FOODS_2,Marketside Salami Trio
FOODS_3_379,FOODS_3,Silk Peanut Butter (Creamy)
FOODS_3_421,FOODS_3,Kraft Canned Sweet Corn
FOODS_2_045,FOODS_2,Annie's Meatball Sub Kit
FOODS_1_158,FOODS_1,Nature Valley Heavy Whipping Cream
FOODS_3_072,FOODS_3,Chobani White Rice (2lb)
FOODS_2_338,FOODS_2,Organic Valley Atlantic Salmon Fillet
FOODS_3_777,FOODS_3,Tyson Sliced White Bread
FOODS_3_278,FOODS_3,General Mills English Muffins
FOODS_2_084,FOODS_2,Kelloggs Raw Shrimp (Peeled)
FOODS_2_269,FOODS_2,Annie's Veggie Burgers
FOODS_1_034,FOODS_1,Organic Valley Unsalted Sweet Cream Butter
FOODS_3_270,FOODS_3,Nature Valley Chocolate Chip Cookies
FOODS_2_290,FOODS_2,Organic Valley Hot Dogs (8ct)
FOODS_2_032,FOODS_2,Great Value Frozen Pepperoni Pizza
FOODS_3_758,FOODS_3,General Mills Honey Nut Cereal
FOODS_2_148,FOODS_2,Kelloggs Frozen Peaches
FOODS_3_003,FOODS_3,Nestle Potato Chips (Classic)
FOODS_3_619,FOODS_3,Silk English Muffins
FOODS_2_355,FOODS_2,Nestle Frozen Lasagna
FOODS_2_228,FOODS_2,Kelloggs Tilapia Fillets
FOODS_3_262,FOODS_3,General Mills Honey Nut Cereal
FOODS_1_199,FOODS_1,Dole Swiss Cheese Slices
FOODS_3_360,FOODS_3,Chobani Black Beans (15oz)
FOODS_3_527,FOODS_3,Quaker Organic Bananas (Bunch)
FOODS_2_037,FOODS_2,Kraft Frozen Mixed Berries
FOODS_3_006,FOODS_3,General Mills Whole Wheat Bread
FOODS_2_095,FOODS_2,Quaker Frozen Broccoli Florets
FOODS_2_292,FOODS_2,Kelloggs Ice Cream (Vanilla Bean)
FOODS_3_040,FOODS_3,Chobani Russet Potatoes (5lb)
FOODS_3_556,FOODS_3,Stonyfield Fruit Snacks
FOODS_3_722,FOODS_3,Organic Valley Russet Potatoes (5lb)
FOODS_3_442,FOODS_3,Horizon Strawberry Jam
FOODS_3_798,FOODS_3,Nature Valley Roasted Peanuts
FOODS_2_023,FOODS_2,Dole Salami Trio
FOODS_3_673,FOODS_3,Marketside Chocolate Chip Cookies
FOODS_1_070,FOODS_1,General Mills Cream Cheese Spread
FOODS_2_270,FOODS_2,Nature Valley Chicken Breast (Boneless)
FOODS_3_223,FOODS_3,Quaker Whole Wheat Bread
FOODS_2_091,FOODS_2,Silk Ground Beef (93% Lean)
FOODS_2_089,FOODS_2,Tyson Veggie Burgers
FOODS_2_265,FOODS_2,Tyson Frozen Lasagna
FOODS_3_172,FOODS_3,Stonyfield Granola Bars (Oats)
FOODS_2_363,FOODS_2,Silk Beef Patties (1/4 lb)
FOODS_2_102,FOODS_2,General Mills Frozen French Fries
FOODS_2_317,FOODS_2,Annie's Frozen Waffles
FOODS_2_378,FOODS_2,Horizon Tilapia Fillets
FOODS_1_136,FOODS_1,Chobani Half & Half Creamer
FOODS_3_443,FOODS_3,Silk Russet Potatoes (5lb)
FOODS_3_720,FOODS_3,Great Value Peanut Butter (Creamy)
FOODS_2_298,FOODS_2,Horizon Frozen Peaches
FOODS_2_185,FOODS_2,Tyson Frozen Broccoli Florets
FOODS_1_060,FOODS_1,Stonyfield Whole Milk (1 gal)
FOODS_2_136,FOODS_2,Chobani Corned Beef
FOODS_3_110,FOODS_3,Nature Valley Granola Bars (Oats)
FOODS_2_377,FOODS_2,Tyson Frozen Waffles
FOODS_3_380,FOODS_3,Stonyfield Strawberry Jam
FOODS_1_164,FOODS_1,Kelloggs Probiotic Drink
FOODS_3_743,FOODS_3,Dole English Muffins
FOODS_1_029,FOODS_1,Annie's Whipped Topping
FOODS_3_229,FOODS_3,Kraft Tortilla Chips
FOODS_3_119,FOODS_3,Dole Avocados (Hass)
FOODS_3_549,FOODS_3,Kraft Chocolate Chip Cookies
FOODS_2_386,FOODS_2,Organic Valley Pork Loin Chops
FOODS_3_529,FOODS_3,Marketside Sliced White Bread
FOODS_2_008,FOODS_2,Chobani Atlantic Salmon Fillet
FOODS_2_250,FOODS_2,Horizon Honey Ham Slices
FOODS_2_261,FOODS_2,Kraft Frozen Spinich
FOODS_3_597,FOODS_3,Kraft Strawberry Jam
FOODS_3_453,FOODS_3,Kraft Black Beans (15oz)
FOODS_3_036,FOODS_3,Kelloggs Baby Carrots Bag
FOODS_3_122,FOODS_3,Horizon Fruit Snacks
FOODS_1_053,FOODS_1,Kraft Blueberry Yogurt 4pk
FOODS_1_212,FOODS_1,Kelloggs Large Grade A Eggs (12ct)
FOODS_3_221,FOODS_3,Annie's Classic Cola 2L
FOODS_1_093,FOODS_1,Annie's Greek Strawberry Yogurt
FOODS_1_002,FOODS_1,Organic Valley Large Grade A Eggs (12ct)
FOODS_3_143,FOODS_3,Quaker Black Beans (15oz)
FOODS_1_157,FOODS_1,Annie's Sour Cream (16oz)
FOODS_3_670,FOODS_3,Nature Valley Black Beans (15oz)
FOODS_2_345,FOODS_2,Tyson Meatball Sub Kit
FOODS_2_172,FOODS_2,Stonyfield Ice Cream (Vanilla Bean)
FOODS_3_600,FOODS_3,Chobani Yellow Onions
FOODS_2_389,FOODS_2,Kraft Veggie Burgers
FOODS_2_178,FOODS_2,Organic Valley Frozen Peaches
FOODS_1_141,FOODS_1,Annie's Pepper Jack Cubes
FOODS_2_094,FOODS_2,Nature Valley Smoked Turkey Deli Slices
FOODS_3_018,FOODS_3,Organic Valley Canned Sweet Corn
FOODS_3_430,FOODS_3,Nature Valley Bagged Salad Mix
FOODS_1_059,FOODS_1,Silk Whipped Topping
FOODS_3_215,FOODS_3,Dole Fruit Snacks
FOODS_2_200,FOODS_2,Chobani Hot Dogs (8ct)
FOODS_2_161,FOODS_2,Marketside Beef Chuck Roast
FOODS_2_328,FOODS_2,Chobani Frozen Peaches
FOODS_3_397,FOODS_3,Annie's Green Seedless Grapes
FOODS_1_107,FOODS_1,Silk Margarine Tub
FOODS_2_076,FOODS_2,Stonyfield Corned Beef
FOODS_2_253,FOODS_2,Annie's Mixed Vegetable Medley
FOODS_2_324,FOODS_2,Kelloggs Raw Shrimp (Peeled)
FOODS_3_343,FOODS_3,Dole Sliced White Bread
FOODS_2_087,FOODS_2,Dole Breaded Fish Sticks
FOODS_3_004,FOODS_3,Kelloggs Classic Cola 2L
FOODS_1_057,FOODS_1,Tyson Ricotta Cheese
FOODS_1_010,FOODS_1,Horizon Cream Cheese Spread
FOODS_2_077,FOODS_2,Annie's Frozen Waffles
FOODS_1_122,FOODS_1,Horizon Large Grade A Eggs (12ct)
FOODS_2_312,FOODS_2,Chobani Frozen French Fries
FOODS_1_126,FOODS_1,Nature Valley String Cheese Snacks
FOODS_1_179,FOODS_1,Nestle Whipped Topping
FOODS_2_273,FOODS_2,Marketside Beef Patties (1/4 lb)
FOODS_2_039,FOODS_2,Dole Frozen Chicken Nuggets
FOODS_2_243,FOODS_2,Nestle Beef Patties (1/4 lb)
FOODS_2_111,FOODS_2,Quaker Frozen Spinich
FOODS_2_268,FOODS_2,Stonyfield Frozen Peaches
FOODS_1_193,FOODS_1,Marketside Orange Juice (No Pulp)
FOODS_1_171,FOODS_1,Silk Pepper Jack Cubes
FOODS_2_354,FOODS_2,Organic Valley Raw Shrimp (Peeled)
FOODS_2_123,FOODS_2,Silk Beef Patties (1/4 lb)
FOODS_2_214,FOODS_2,General Mills Smoked Turkey Deli Slices
FOODS_1_211,FOODS_1,Nestle 2% Reduced Fat Milk
FOODS_3_016,FOODS_3,Great Value Spaghetti Noodles
FOODS_2_310,FOODS_2,General Mills Honey Ham Slices
FOODS_2_007,FOODS_2,Dole Frozen Mixed Berries
FOODS_2_028,FOODS_2,Stonyfield Frozen Peaches
FOODS_2_259,FOODS_2,Nestle Turkey Bacon
FOODS_2_154,FOODS_2,Horizon Smoked Turkey Deli Slices
FOODS_2_393,FOODS_2,Tyson Beef Patties (1/4 lb)
FOODS_3_662,FOODS_3,General Mills Yellow Onions
FOODS_3_713,FOODS_3,Tyson Organic Bananas (Bunch)
FOODS_3_111,FOODS_3,Quaker Canned Sweet Corn
FOODS_3_017,FOODS_3,Marketside Granola Bars (Oats)
FOODS_1_151,FOODS_1,Dole 2% Reduced Fat Milk
FOODS_2_191,FOODS_2,Quaker Beef Chuck Roast
FOODS_3_806,FOODS_3,General Mills Organic Bananas (Bunch)
FOODS_3_033,FOODS_3,Marketside Sliced White Bread
FOODS_2_160,FOODS_2,Great Value Honey Ham Slices
FOODS_2_281,FOODS_2,Tyson Beef Chuck Roast
FOODS_2_057,FOODS_2,Tyson Breaded Fish Sticks
FOODS_3_779,FOODS_3,Silk Classic Cola 2L
FOODS_3_009,FOODS_3,Tyson Russet Potatoes (5lb)
FOODS_3_315,FOODS_3,Silk Baby Carrots Bag
FOODS_1_189,FOODS_1,Annie's Almond Milk (Unsweetened)
FOODS_1_056,FOODS_1,Chobani Cage Free Brown Eggs
FOODS_3_576,FOODS_3,Great Value Canned Sweet Corn
FOODS_2_155,FOODS_2,Silk Frozen Broccoli Florets
FOODS_2_165,FOODS_2,Kraft Meatball Sub Kit
FOODS_2_179,FOODS_2,Nestle Veggie Burgers
FOODS_3_799,FOODS_3,Quaker Instant Coffee
FOODS_2_341,FOODS_2,Kraft Beef Chuck Roast
FOODS_3_575,FOODS_3,Quaker Granola Bars (Oats)
FOODS_2_040,FOODS_2,Chobani Honey Ham Slices
FOODS_1_148,FOODS_1,Kelloggs Parmesan Shaker
FOODS_2_256,FOODS_2,Great Value Corned Beef
FOODS_1_008,FOODS_1,Chobani Heavy Whipping Cream
FOODS_3_209,FOODS_3,Marketside Roasted Peanuts
FOODS_2_114,FOODS_2,Organic Valley Raw Shrimp (Peeled)
FOODS_2_127,FOODS_2,Quaker Frozen Mixed Berries
FOODS_3_366,FOODS_3,Nature Valley Green Seedless Grapes
FOODS_3_284,FOODS_3,Stonyfield Baby Carrots Bag
